journal,issn,category_publindex,year_publindex
THIN-WALLED STRUCTURES,0263-8231; 1879-3223,A1,Enero 2019 - Diciembre 2020
CHEMICAL ENGINEERING RESEARCH AND DESIGN,0263-8762; 1744-3563,A1,Enero 2019 - Diciembre 2020
HIGHER EDUCATION QUARTERLY,0263-9769; 0951-5224,A1,Enero 2019 - Diciembre 2020
JOURNAL OF SPORTS SCIENCES,0264-0414; 1466-447X,A1,Enero 2019 - Diciembre 2020
ELECTRONIC LIBRARY,0264-0473; 1758-616X,A1,Enero 2019 - Diciembre 2020
MATERIALS AND DESIGN,0264-1275; 1873-4197,A1,Enero 2019 - Diciembre 2020
CITIES,0264-2751; 1873-6084,A1,Enero 2019 - Diciembre 2020
COGNITIVE NEUROPSYCHOLOGY,0264-3294; 1464-0627,A1,Enero 2019 - Diciembre 2020
JOURNAL OF GEODYNAMICS,0264-3707,A1,Enero 2019 - Diciembre 2020
JOURNAL OF APPLIED PHILOSOPHY,0264-3758; 1468-5930,A1,Enero 2019 - Diciembre 2020
VACCINE,0264-410X; 1358-8745; 1873- 2518,A1,Enero 2019 - Diciembre 2020
ENGINEERING COMPUTATIONS,0264-4401; 1758-7077,A1,Enero 2019 - Diciembre 2020
BIOCHEMICAL JOURNAL,0264-6021; 1470-8728,A1,Enero 2019 - Diciembre 2020
MARINE AND PETROLEUM GEOLOGY,0264-8172; 1873-4073,A1,Enero 2019 - Diciembre 2020
LAND USE POLICY,0264-8377; 1873-5754,A1,Enero 2019 - Diciembre 2020
CLASSICAL AND QUANTUM GRAVITY,0264-9381; 1361-6382,A1,Enero 2019 - Diciembre 2020
EUROPEAN JOURNAL OF ANAESTHESIOLOGY,0265-0215; 1365-2346,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF ADVERTISING,0265-0487; 1759-3948,A1,Enero 2019 - Diciembre 2020
BRITISH JOURNAL OF MUSIC EDUCATION,0265-0517; 1469-2104,A1,Enero 2019 - Diciembre 2020
SOCIAL PHILOSOPHY AND POLICY,0265-0525; 1471-6437,A1,Enero 2019 - Diciembre 2020
JOURNAL OF SOCIAL WORK PRACTICE,0265-0533; 1465-3885,A1,Enero 2019 - Diciembre 2020
NATURAL PRODUCT REPORTS,0265-0568; 1460-4752,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL MARKETING REVIEW,0265-1335; 1758-6763,A1,Enero 2019 - Diciembre 2020
BUDDHIST STUDIES REVIEW,0265-2897; 1747-9681,A1,Enero 2019 - Diciembre 2020
JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0265-4075; 1460-3608,A1,Enero 2019 - Diciembre 2020
LANGUAGE TESTING,0265-5322; 1477-0946,A1,Enero 2019 - Diciembre 2020
CHILD LANGUAGE TEACHING AND THERAPY,0265-6590; 1477-0865,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF QUALITY AND RELIABILITY MANAGEMENT,0265-671X,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF HYPERTHERMIA,0265-6736; 1464-5157,A1,Enero 2019 - Diciembre 2020
BIOESSAYS,0265-9247; 1521-1878,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,0265-931X; 1879-1700,A1,Enero 2019 - Diciembre 2020
SOIL USE AND MANAGEMENT,0266-0032; 1475-2743,A1,Enero 2019 - Diciembre 2020
ENGLISH TODAY,0266-0784; 1474-0567,A1,Enero 2019 - Diciembre 2020
GEOTEXTILES AND GEOMEMBRANES,0266-1144; 1879-3584,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL SMALL BUSINESS JOURNAL,0266-2426; 1741-2870,A1,Enero 2019 - Diciembre 2020
ECONOMICS AND PHILOSOPHY,0266-2671; 1474-0028,A1,Enero 2019 - Diciembre 2020
COMPUTERS AND GEOTECHNICS,0266-352X; 1873-7633,A1,Enero 2019 - Diciembre 2020
COMPOSITES SCIENCE AND TECHNOLOGY,0266-3538; 1879-1050,A1,Enero 2019 - Diciembre 2020
ECONOMIC POLICY,0266-4658; 1468-0327,A1,Enero 2019 - Diciembre 2020
ECONOMETRIC THEORY,0266-4666; 1469-4360,A1,Enero 2019 - Diciembre 2020
JOURNAL OF COMPUTER ASSISTED LEARNING,0266-4909; 1365-2729,A1,Enero 2019 - Diciembre 2020
INVERSE PROBLEMS,0266-5611; 1361-6420,A1,Enero 2019 - Diciembre 2020
MIDWIFERY,0266-6138; 1532-3099,A1,Enero 2019 - Diciembre 2020
EUROPEAN SOCIOLOGICAL REVIEW,0266-7215; 1468-2672,A1,Enero 2019 - Diciembre 2020
PROBABILISTIC ENGINEERING MECHANICS,0266-8920; 1878-4275,A1,Enero 2019 - Diciembre 2020
OXFORD REVIEW OF ECONOMIC POLICY,0266-903X; 1460-2121,A1,Enero 2019 - Diciembre 2020
MATERIALS SCIENCE AND TECHNOLOGY,0267-0836; 1743-2847,A1,Enero 2019 - Diciembre 2020
SURFACE ENGINEERING,0267-0844; 1743-2944,A1,Enero 2019 - Diciembre 2020
CURRENT OPINION IN GASTROENTEROLOGY,0267-1379; 1531-7056,A1,Enero 2019 - Diciembre 2020
JOURNAL OF MARKETING MANAGEMENT,0267-257X; 1472-1376,A1,Enero 2019 - Diciembre 2020
HOUSING STUDIES,0267-3037; 1466-1810,A1,Enero 2019 - Diciembre 2020
EUROPEAN JOURNAL OF COMMUNICATION,0267-3231; 1460-3705,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,0267-5730; 1741-5276,A1,Enero 2019 - Diciembre 2020
SECOND LANGUAGE RESEARCH,0267-6583; 1477-0326,A1,Enero 2019 - Diciembre 2020
PERFUSION,0267-6591; 1477-111X,A1,Enero 2019 - Diciembre 2020
SOIL DYNAMICS AND EARTHQUAKE ENGINEERING,0267-7261; 1879-341X,A1,Enero 2019 - Diciembre 2020
JOURNAL OF QUATERNARY SCIENCE,0267-8179; 1099-1417,A1,Enero 2019 - Diciembre 2020
MUTAGENESIS,0267-8357; 1464-3804,A1,Enero 2019 - Diciembre 2020
WORK AND STRESS,0267-8373; 1464-5335,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY,0267-9477; 1364-5544,A1,Enero 2019 - Diciembre 2020
CLINICAL BIOMECHANICS,0268-0033; 1879-1271,A1,Enero 2019 - Diciembre 2020
FOOD HYDROCOLLOIDS,0268-005X; 1873-7137,A1,Enero 2019 - Diciembre 2020
JOURNAL OF EDUCATION POLICY,0268-0939; 1464-5106,A1,Enero 2019 - Diciembre 2020
MIND AND LANGUAGE,0268-1064; 1468-0017,A1,Enero 2019 - Diciembre 2020
HEALTH POLICY AND PLANNING,0268-1080; 1460-2237,A1,Enero 2019 - Diciembre 2020
HEALTH EDUCATION RESEARCH,0268-1153; 1465-3648,A1,Enero 2019 - Diciembre 2020
HUMAN REPRODUCTION,0268-1161; 1460-2350,A1,Enero 2019 - Diciembre 2020
SEMICONDUCTOR SCIENCE AND TECHNOLOGY,0268-1242; 1361-6641,A1,Enero 2019 - Diciembre 2020
JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,0268-2575; 1097-4660,A1,Enero 2019 - Diciembre 2020
APPLIED ORGANOMETALLIC CHEMISTRY,0268-2605; 1099-0739,A1,Enero 2019 - Diciembre 2020
BONE MARROW TRANSPLANTATION,0268-3369; 1476-5365,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,0268-3768; 1433-3015,A1,Enero 2019 - Diciembre 2020
JOURNAL OF INFORMATION TECHNOLOGY,0268-3962; 1466-4437,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT,0268-4012; 1873-4707,A1,Enero 2019 - Diciembre 2020
INTELLIGENCE AND NATIONAL SECURITY,0268-4527; 1743-9019,A1,Enero 2019 - Diciembre 2020
APHASIOLOGY,0268-7038; 1464-5041,A1,Enero 2019 - Diciembre 2020
ANIMAL GENETICS,0268-9146; 1365-2052,A1,Enero 2019 - Diciembre 2020
BLOOD REVIEWS,0268-960X; 1532-1681,A1,Enero 2019 - Diciembre 2020
LOCAL ECONOMY,0269-0942; 1470-9325,A1,Enero 2019 - Diciembre 2020
RENAISSANCE STUDIES,0269-1213; 1477-4658,A1,Enero 2019 - Diciembre 2020
SOCIAL EPISTEMOLOGY,0269-1728; 1464-5297,A1,Enero 2019 - Diciembre 2020
CLINICAL REHABILITATION,0269-2155; 1477-0873,A1,Enero 2019 - Diciembre 2020
PALLIATIVE MEDICINE,0269-2163; 1477-030X,A1,Enero 2019 - Diciembre 2020
ALIMENTARY PHARMACOLOGY AND THERAPEUTICS,0269-2813; 1365-2036,A1,Enero 2019 - Diciembre 2020
ARTIFICIAL INTELLIGENCE REVIEW,0269-2821; 1573-7462,A1,Enero 2019 - Diciembre 2020
MEDICAL AND VETERINARY ENTOMOLOGY,0269-283X; 1365-2915,A1,Enero 2019 - Diciembre 2020
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,0269-4042; 1573-2983,A1,Enero 2019 - Diciembre 2020
PAEDIATRIC AND PERINATAL EPIDEMIOLOGY,0269-5022; 1365-3016,A1,Enero 2019 - Diciembre 2020
PLANNING PRACTICE AND RESEARCH,0269-7459; 1360-0583,A1,Enero 2019 - Diciembre 2020
ENVIRONMENTAL POLLUTION,0269-7491; 1873-6424,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL REVIEW OF VICTIMOLOGY,0269-7580; 2047-9433,A1,Enero 2019 - Diciembre 2020
EVOLUTIONARY ECOLOGY,0269-7653; 1573-8477,A1,Enero 2019 - Diciembre 2020
FUNCTIONAL ECOLOGY,0269-8463; 1365-2435,A1,Enero 2019 - Diciembre 2020
JOURNAL OF PSYCHOPHARMACOLOGY,0269-8811; 1461-7285,A1,Enero 2019 - Diciembre 2020
CLINICAL LINGUISTICS AND PHONETICS,0269-9206; 1464-5076,A1,Enero 2019 - Diciembre 2020
AIDS,0269-9370; 1473-5571,A1,Enero 2019 - Diciembre 2020
PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES,0269-9648; 1469-8951,A1,Enero 2019 - Diciembre 2020
BIOETHICS,0269-9702; 1467-8519,A1,Enero 2019 - Diciembre 2020
COGNITION AND EMOTION,0269-9931; 1464-0600,A1,Enero 2019 - Diciembre 2020
APPLIED PSYCHOLOGY,0269-994X; 1464-0597,A1,Enero 2019 - Diciembre 2020
READING PSYCHOLOGY,0270-2711; 1521-0685,A1,Enero 2019 - Diciembre 2020
PROSTATE,0270-4137; 1097-0045,A1,Enero 2019 - Diciembre 2020
CAMERA OBSCURA,0270-5346; 1529-1510,A1,Enero 2019 - Diciembre 2020
JOURNAL OF NEUROSCIENCE,0270-6474; 1529-2401,A1,Enero 2019 - Diciembre 2020
MOLECULAR AND CELLULAR BIOLOGY,0270-7306; 1098-5549,A1,Enero 2019 - Diciembre 2020
JOURNAL OF FUTURES MARKETS,0270-7314; 1096-9934,A1,Enero 2019 - Diciembre 2020
HEPATOLOGY,0270-9139; 1527-3350,A1,Enero 2019 - Diciembre 2020
SEMINARS IN NEPHROLOGY,0270-9295; 1558-4488,A1,Enero 2019 - Diciembre 2020
TOPICS IN EARLY CHILDHOOD SPECIAL EDUCATION,0271-1214; 1538-4845,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,0271-2091; 1097-0363,A1,Enero 2019 - Diciembre 2020
LANGUAGE AND COMMUNICATION,0271-5309; 1873-3395,A1,Enero 2019 - Diciembre 2020
RADIOGRAPHICS,0271-5333; 1527-1323,A1,Enero 2019 - Diciembre 2020
JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,0271-678X; 1559-7016,A1,Enero 2019 - Diciembre 2020
JOURNAL OF PEDIATRIC ORTHOPAEDICS,0271-6798; 1539-2570,A1,Enero 2019 - Diciembre 2020
TOPICS IN LANGUAGE DISORDERS,0271-8294; 1550-3259,A1,Enero 2019 - Diciembre 2020
PNEUMA,0272-0965; 1570-0747,A1,Enero 2019 - Diciembre 2020
IEEE MICRO,0272-1732; 1937-4143,A1,Enero 2019 - Diciembre 2020
STUDIES IN SECOND LANGUAGE ACQUISITION,0272-2631; 1470-1545,A1,Enero 2019 - Diciembre 2020
URBAN GEOGRAPHY,0272-3638; 1938-2847,A1,Enero 2019 - Diciembre 2020
JOURNAL OF EARLY ADOLESCENCE,0272-4316; 1552-5449,A1,Enero 2019 - Diciembre 2020
PLASMA CHEMISTRY AND PLASMA PROCESSING,0272-4324; 1572-8986,A1,Enero 2019 - Diciembre 2020
RISK ANALYSIS,0272-4332; 1539-6924,A1,Enero 2019 - Diciembre 2020
CELLULAR AND MOLECULAR NEUROBIOLOGY,0272-4340; 1573-6830,A1,Enero 2019 - Diciembre 2020
JOURNAL OF VERTEBRATE PALEONTOLOGY,0272-4634; 1937-2809,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,0272-4944; 1522-9610,A1,Enero 2019 - Diciembre 2020
IMA JOURNAL OF NUMERICAL ANALYSIS,0272-4979; 1464-3642,A1,Enero 2019 - Diciembre 2020
CLINICS IN CHEST MEDICINE,0272-5231; 1557-8216,A1,Enero 2019 - Diciembre 2020
AMERICAN JOURNAL OF KIDNEY DISEASES,0272-6386; 1523-6838,A1,Enero 2019 - Diciembre 2020
JOURNAL OF OPERATIONS MANAGEMENT,0272-6963; 1873-1317,A1,Enero 2019 - Diciembre 2020
CLINICAL PSYCHOLOGY REVIEW,0272-7358; 1873-7811,A1,Enero 2019 - Diciembre 2020
"ESTUARINE, COASTAL AND SHELF SCIENCE",0272-7714; 1096-0015,A1,Enero 2019 - Diciembre 2020
ECONOMICS OF EDUCATION REVIEW,0272-7757; 1873-7382,A1,Enero 2019 - Diciembre 2020
SEMINARS IN LIVER DISEASE,0272-8087; 1098-8971,A1,Enero 2019 - Diciembre 2020
CERAMICS INTERNATIONAL,0272-8842; 1873-3956,A1,Enero 2019 - Diciembre 2020
AMERICAN JOURNAL OF OCCUPATIONAL THERAPY,0272-9490; 1943-7676,A1,Enero 2019 - Diciembre 2020
MEDICAL DECISION MAKING,0272-989X; 1552-681X,A1,Enero 2019 - Diciembre 2020
BULLETIN OF THE AMERICAN MATHEMATICAL SOCIETY,0273-0979; 1088-9485,A1,Enero 2019 - Diciembre 2020
DEVELOPMENTAL REVIEW,0273-2297; 1090-2406,A1,Enero 2019 - Diciembre 2020
REGULATORY TOXICOLOGY AND PHARMACOLOGY,0273-2300; 1096-0295,A1,Enero 2019 - Diciembre 2020
JOURNAL OF MARKETING EDUCATION,0273-4753; 1552-6550,A1,Enero 2019 - Diciembre 2020
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,0273-5024; 1543-2769,A1,Enero 2019 - Diciembre 2020
JOURNAL OF FIELD ORNITHOLOGY,0273-8570; 1557-9263,A1,Enero 2019 - Diciembre 2020
RETINA,0275-004X; 1539-2864,A1,Enero 2019 - Diciembre 2020
HUMAN RIGHTS QUARTERLY,0275-0392; 1085-794X,A1,Enero 2019 - Diciembre 2020
AMERICAN REVIEW OF PUBLIC ADMINISTRATION,0275-0740; 1552-3357,A1,Enero 2019 - Diciembre 2020
JOURNAL OF THE EARLY REPUBLIC,0275-1275; 1553-0620,A1,Enero 2019 - Diciembre 2020
AMERICAN JOURNAL OF PRIMATOLOGY,0275-2565; 1098-2345,A1,Enero 2019 - Diciembre 2020
RESEARCH IN INTERNATIONAL BUSINESS AND FINANCE,0275-5319; 1878-3384,A1,Enero 2019 - Diciembre 2020
OPHTHALMIC AND PHYSIOLOGICAL OPTICS,0275-5408; 1475-1313,A1,Enero 2019 - Diciembre 2020
HISTORY AND ANTHROPOLOGY,0275-7206; 1477-2612,A1,Enero 2019 - Diciembre 2020
GEO-MARINE LETTERS,0276-0460; 1432-1157,A1,Enero 2019 - Diciembre 2020
EMPIRICAL STUDIES OF THE ARTS,0276-2374; 1541-4493,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF EATING DISORDERS,0276-3478; 1098-108X,A1,Enero 2019 - Diciembre 2020
MEDICAL REFERENCE SERVICES QUARTERLY,0276-3869; 1540-9597,A1,Enero 2019 - Diciembre 2020
ORGANOMETALLICS,0276-7333; 1520-6041,A1,Enero 2019 - Diciembre 2020
MIS QUARTERLY: MANAGEMENT INFORMATION SYSTEMS,0276-7783,A1,Enero 2019 - Diciembre 2020
JOURNAL OF POLICY ANALYSIS AND MANAGEMENT,0276-8739; 1520-6688,A1,Enero 2019 - Diciembre 2020
PHARMACOTHERAPY,0277-0008; 1875-9114,A1,Enero 2019 - Diciembre 2020
JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION,0277-2116; 1536-4801,A1,Enero 2019 - Diciembre 2020
CORNEA,0277-3740; 1536-4798,A1,Enero 2019 - Diciembre 2020
QUATERNARY SCIENCE REVIEWS,0277-3791,A1,Enero 2019 - Diciembre 2020
JOURNAL OF WOOD CHEMISTRY AND TECHNOLOGY,0277-3813; 1532-2319,A1,Enero 2019 - Diciembre 2020
RSQ-RHETORIC SOCIETY QUARTERLY,0277-3945; 1930-322X,A1,Enero 2019 - Diciembre 2020
WETLANDS,0277-5212; 1943-6246,A1,Enero 2019 - Diciembre 2020
STATISTICS IN MEDICINE,0277-6715; 1097-0258,A1,Enero 2019 - Diciembre 2020
MASS SPECTROMETRY REVIEWS,0277-7037; 1098-2787,A1,Enero 2019 - Diciembre 2020
SOCIAL SCIENCE AND MEDICINE,0277-9536; 1873-5347,A1,Enero 2019 - Diciembre 2020
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,0278-0046; 1557-9948,A1,Enero 2019 - Diciembre 2020
IEEE TRANSACTIONS ON MEDICAL IMAGING,0278-0062; 1558-254X,A1,Enero 2019 - Diciembre 2020
SOCIAL COGNITION,0278-016X,A1,Enero 2019 - Diciembre 2020
AUDITING,0278-0380; 1558-7991,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ETHNOBIOLOGY,0278-0771; 2162-4496,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,0278-2391; 1531-5053,A1,Enero 2019 - Diciembre 2020
BRAIN AND COGNITION,0278-2626; 1090-2147,A1,Enero 2019 - Diciembre 2020
HEALTH AFFAIRS,0278-2715,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,0278-3649; 1741-3176,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY,0278-4165; 1090-2686,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ACCOUNTING AND PUBLIC POLICY,0278-4254; 1873-2070,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,0278-4319; 1873-4693,A1,Enero 2019 - Diciembre 2020
CONTINENTAL SHELF RESEARCH,0278-4343; 1873-6955,A1,Enero 2019 - Diciembre 2020
PROGRESS IN NEURO-PSYCHOPHARMACOLOGY AND BIOLOGICAL PSYCHIATRY,0278-5846; 1878-4216,A1,Enero 2019 - Diciembre 2020
CLINICS IN SPORTS MEDICINE,0278-5919; 1556-228X,A1,Enero 2019 - Diciembre 2020
JOURNAL OF MANUFACTURING SYSTEMS,0278-6125; 1878-6642,A1,Enero 2019 - Diciembre 2020
HEALTH PSYCHOLOGY,0278-6133; 1930-7810,A1,Enero 2019 - Diciembre 2020
CLASSICAL ANTIQUITY,0278-6656; 1067-8344,A1,Enero 2019 - Diciembre 2020
FOOD AND CHEMICAL TOXICOLOGY,0278-6915; 1873-6351,A1,Enero 2019 - Diciembre 2020
JOURNAL OF EXPERIMENTAL PSYCHOLOGY: LEARNING MEMORY AND COGNITION,0278-7393; 1939-1285,A1,Enero 2019 - Diciembre 2020
TECTONICS,0278-7407; 1944-9194,A1,Enero 2019 - Diciembre 2020
LITERATURE AND MEDICINE,0278-9671; 1080-6571,A1,Enero 2019 - Diciembre 2020
PACIFIC PHILOSOPHICAL QUARTERLY,0279-0750; 1468-0114,A1,Enero 2019 - Diciembre 2020
SCHOOL PSYCHOLOGY REVIEW,0279-6015; 2372-966X,A1,Enero 2019 - Diciembre 2020
"TELLUS, SERIES A: DYNAMIC METEOROLOGY AND OCEANOGRAPHY",0280-6495; 1600-0870,A1,Enero 2019 - Diciembre 2020
SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE,0281-3432; 1502-7724,A1,Enero 2019 - Diciembre 2020
SCANDINAVIAN JOURNAL OF FOREST RESEARCH,0282-7581; 1651-1891,A1,Enero 2019 - Diciembre 2020
ACTA ONCOLOGICA,0284-186X; 1651-226X,A1,Enero 2019 - Diciembre 2020
DENTAL MATERIALS JOURNAL,0287-4547,A1,Enero 2019 - Diciembre 2020
KONA POWDER AND PARTICLE JOURNAL,0288-4534; 2187-5537,A1,Enero 2019 - Diciembre 2020
YOSETSU GAKKAI RONBUNSHU/QUARTERLY JOURNAL OF THE JAPAN WELDING SOCIETY,0288-4771,A1,Enero 2019 - Diciembre 2020
JAPANESE JOURNAL OF MATHEMATICS,0289-2316; 1861-3624,A1,Enero 2019 - Diciembre 2020
ANNALES DE L'INSTITUT HENRI POINCARE (C) ANALYSE NON LINEAIRE,0294-1449; 1873-1430,A1,Enero 2019 - Diciembre 2020
CLINICAL ENDOCRINOLOGY,0300-0664; 1365-2265,A1,Enero 2019 - Diciembre 2020
RHINOLOGY,0300-0729,A1,Enero 2019 - Diciembre 2020
RADICAL PHILOSOPHY,0300-211X,A1,Enero 2019 - Diciembre 2020
ARCHIVOS DE BRONCONEUMOLOGIA,0300-2896; 1579-2129,A1,Enero 2019 - Diciembre 2020
ZOOLOGICA SCRIPTA,0300-3256; 1463-6409,A1,Enero 2019 - Diciembre 2020
LOCAL GOVERNMENT STUDIES,0300-3930; 1743-9388,A1,Enero 2019 - Diciembre 2020
TOXICOLOGY,0300-483X,A1,Enero 2019 - Diciembre 2020
BIOCHEMICAL SOCIETY TRANSACTIONS,0300-5127; 1470-8752,A1,Enero 2019 - Diciembre 2020
JOURNAL OF DENTISTRY,0300-5712; 1879-176X,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0300-5771; 1464-3685,A1,Enero 2019 - Diciembre 2020
POPULAR MUSIC AND SOCIETY,0300-7766; 1740-1712,A1,Enero 2019 - Diciembre 2020
HUMAN ECOLOGY,0300-7839; 1572-9915,A1,Enero 2019 - Diciembre 2020
CURRENT MEDICAL RESEARCH AND OPINION,0300-7995; 1473-4877,A1,Enero 2019 - Diciembre 2020
INFECTION,0300-8126; 1439-0973,A1,Enero 2019 - Diciembre 2020
MOLECULAR AND CELLULAR BIOCHEMISTRY,0300-8177; 1573-4919,A1,Enero 2019 - Diciembre 2020
BASIC RESEARCH IN CARDIOLOGY,0300-8428; 1435-1803,A1,Enero 2019 - Diciembre 2020
MEDICAL MICROBIOLOGY AND IMMUNOLOGY,0300-8584; 1432-1831,A1,Enero 2019 - Diciembre 2020
REVISTA ESPANOLA DE CARDIOLOGIA,0300-8932; 1579-2242,A1,Enero 2019 - Diciembre 2020
BIOCHIMIE,0300-9084; 1638-6183,A1,Enero 2019 - Diciembre 2020
PROGRESS IN ORGANIC COATINGS,0300-9440,A1,Enero 2019 - Diciembre 2020
BOREAS,0300-9483; 1502-3885,A1,Enero 2019 - Diciembre 2020
JOURNAL OF NEURAL TRANSMISSION,0300-9564; 1435-1463,A1,Enero 2019 - Diciembre 2020
RESUSCITATION,0300-9572; 1873-1570,A1,Enero 2019 - Diciembre 2020
UPSALA JOURNAL OF MEDICAL SCIENCES,0300-9734; 2000-1967,A1,Enero 2019 - Diciembre 2020
SCANDINAVIAN JOURNAL OF RHEUMATOLOGY,0300-9742; 1502-7732,A1,Enero 2019 - Diciembre 2020
VETERINARY PATHOLOGY,0300-9858; 1544-2217,A1,Enero 2019 - Diciembre 2020
PERCEPTION,0301-0066; 1468-4233,A1,Enero 2019 - Diciembre 2020
PROGRESS IN NEUROBIOLOGY,0301-0082; 1873-5118,A1,Enero 2019 - Diciembre 2020
PUBLIC HEALTH REVIEWS,0301-0422; 2107-6952,A1,Enero 2019 - Diciembre 2020
BIOLOGICAL PSYCHOLOGY,0301-0511; 1873-6246,A1,Enero 2019 - Diciembre 2020
RESOURCES POLICY,0301-4207; 1873-7641,A1,Enero 2019 - Diciembre 2020
ENERGY POLICY,0301-4215; 1873-6777,A1,Enero 2019 - Diciembre 2020
THEORETICAL LINGUISTICS,0301-4428; 1613-4060,A1,Enero 2019 - Diciembre 2020
EXPERIMENTAL HEMATOLOGY,0301-472X; 1873-2399,A1,Enero 2019 - Diciembre 2020
JOURNAL OF ENVIRONMENTAL MANAGEMENT,0301-4797; 1095-8630,A1,Enero 2019 - Diciembre 2020
MYCOPATHOLOGIA,0301-486X; 1573-0832,A1,Enero 2019 - Diciembre 2020
ULTRASOUND IN MEDICINE AND BIOLOGY,0301-5629; 1879-291X,A1,Enero 2019 - Diciembre 2020
COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,0301-5661; 1600-0528,A1,Enero 2019 - Diciembre 2020
TRIBOLOGY INTERNATIONAL,0301-679X; 1879-2464,A1,Enero 2019 - Diciembre 2020
CRITIQUE,0301-7605; 1748-8605,A1,Enero 2019 - Diciembre 2020
IRONMAKING AND STEELMAKING,0301-9233; 1743-2812,A1,Enero 2019 - Diciembre 2020
PRECAMBRIAN RESEARCH,0301-9268; 1872-7433,A1,Enero 2019 - Diciembre 2020
INTERNATIONAL JOURNAL OF MULTIPHASE FLOW,0301-9322; 1879-3533,A1,Enero 2019 - Diciembre 2020
EUROPEAN UROLOGY,0302-2838; 1421-993X; 1873- 7560,A1,Enero 2019 - Diciembre 2020
SCIENCE AND PUBLIC POLICY,0302-3427; 1471-5430,A1,Enero 2019 - Diciembre 2020
CELL AND TISSUE RESEARCH,0302-766X; 1432-0878,A1,Enero 2019 - Diciembre 2020
JOURNAL OF THE ROYAL SOCIETY OF NEW ZEALAND,0303-6758; 1175-8899,A1,Enero 2019 - Diciembre 2020
JOURNAL OF MATHEMATICAL BIOLOGY,0303-6812; 1432-1416,A1,Enero 2019 - Diciembre 2020
SCANDINAVIAN JOURNAL OF STATISTICS,0303-6898; 1467-9469,A1,Enero 2019 - Diciembre 2020
JOURNAL OF CLINICAL PERIODONTOLOGY,0303-6979; 1600-051X,A1,Enero 2019 - Diciembre 2020
MOLECULAR AND CELLULAR ENDOCRINOLOGY,0303-7207,A1,Enero 2019 - Diciembre 2020
SOCIAL INDICATORS RESEARCH,0303-8300; 1573-0921,A1,Enero 2019 - Diciembre 2020
JAPANESE JOURNAL OF RELIGIOUS STUDIES,0304-1042,A1,Enero 2019 - Diciembre 2020
THEORY AND SOCIETY,0304-2421; 1573-7853,A1,Enero 2019 - Diciembre 2020
GERONTOLOGY,0304-324X; 1423-0003,A1,Enero 2019 - Diciembre 2020
AQUATIC BOTANY,0304-3770; 1879-1522,A1,Enero 2019 - Diciembre 2020
EUROPEAN JOURNAL OF ENGINEERING EDUCATION,0304-3797; 1469-5898,A1,Enero 2019 - Diciembre 2020
CANCER LETTERS,0304-3835; 1872-7980,A1,Enero 2019 - Diciembre 2020
HYDROMETALLURGY,0304-386X; 1879-1158,A1,Enero 2019 - Diciembre 2020
JOURNAL OF DEVELOPMENT ECONOMICS,0304-3878; 1872-6089,A1,Enero 2019 - Diciembre 2020
