journal,issn,category_publindex,year_publindex
BMC UROLOGY,1471-2490,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF RESEARCH IN SPECIAL EDUCATIONAL NEEDS,1471-3802,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,1471-5201; 1471-521X,A2,Agosto 2023 - Diciembre 2023
COLORATION TECHNOLOGY,1472-3581; 1478-4408,A2,Agosto 2023 - Diciembre 2023
ARCHAEA AN INTERNATIONAL MICROBIOLOGICAL JOURNAL,1472-3646; 1472-3654,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF MODERN JEWISH STUDIES,1472-5886; 1472-5894,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF FACILITIES MANAGEMENT,1472-5967; 1741-0983,A2,Agosto 2023 - Diciembre 2023
BMC BIOTECHNOLOGY,1472-6750,A2,Agosto 2023 - Diciembre 2023
BMC ENDOCRINE DISORDERS,1472-6823,A2,Agosto 2023 - Diciembre 2023
BMC WOMENS HEALTH,1472-6874,A2,Agosto 2023 - Diciembre 2023
FORESTS TREES AND LIVELIHOODS,1472-8028; 2164-3075,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF ADVENTURE EDUCATION AND OUTDOOR LEARNING,1472-9679; 1754-0402,A2,Agosto 2023 - Diciembre 2023
TUBERCULOSIS,1472-9792; 1873-281X,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF COSMETIC DERMATOLOGY,1473-2130; 1473-2165,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF WETLAND ARCHAEOLOGY,1473-2971; 2051-6231,A2,Agosto 2023 - Diciembre 2023
COUNSELLING Y PSYCHOTHERAPY RESEARCH,1473-3145; 1746-1405,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF ROMANCE STUDIES,1473-3536; 1752-2331,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF CORPORATE LAW STUDIES,1473-5970; 1757-8426,A2,Agosto 2023 - Diciembre 2023
CURRENT OPINION IN ALLERGY AND CLINICAL IMMUNOLOGY,1473-6322; 1528-4050,A2,Agosto 2023 - Diciembre 2023
EXPERT REVIEW OF ANTICANCER THERAPY,1473-7140; 1744-8328,A2,Agosto 2023 - Diciembre 2023
EXPERT REVIEW OF PHARMACOECONOMICS Y OUTCOMES RESEARCH,1473-7167; 1744-8379,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF HOSPITALITY LEISURE SPORT Y TOURISM EDUCATION,1473-8376,A2,Agosto 2023 - Diciembre 2023
EDUCATION FOR PRIMARY CARE,1473-9879; 1475-990X,A2,Agosto 2023 - Diciembre 2023
EXPERT OPINION ON DRUG SAFETY,1474-0338; 1744-764X,A2,Agosto 2023 - Diciembre 2023
ART DESIGN Y COMMUNICATION IN HIGHER EDUCATION,1474-273X; 2040-0896,A2,Agosto 2023 - Diciembre 2023
SOUTH ASIAN POPULAR CULTURE,1474-6689; 1474-6697,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL DEVELOPMENT PLANNING REVIEW,1474-6743; 1478-3401,A2,Agosto 2023 - Diciembre 2023
EVOLUTIONARY PSYCHOLOGY,1474-7049,A2,Agosto 2023 - Diciembre 2023
PHYSICS AND CHEMISTRY OF THE EARTH,1474-7065; 1873-5193,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF PENSION ECONOMICS Y FINANCE,1474-7472; 1475-3022,A2,Agosto 2023 - Diciembre 2023
PRACTICAL NEUROLOGY,1474-7758; 1474-7766,A2,Agosto 2023 - Diciembre 2023
LONDON REVIEW OF EDUCATION,1474-8460; 1474-8479,A2,Agosto 2023 - Diciembre 2023
EUROPEAN EDUCATIONAL RESEARCH JOURNAL,1474-9041,A2,Agosto 2023 - Diciembre 2023
PHOTOCHEMICAL Y PHOTOBIOLOGICAL SCIENCES,1474-905X; 1474-9092,A2,Agosto 2023 - Diciembre 2023
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART M JOURNAL OF ENGINEERING FOR THE MARITIME ENVIRONMENT,1475-0902; 2041-3084,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF RESEARCH IN INTERNATIONAL EDUCATION,1475-2409; 1741-2943,A2,Agosto 2023 - Diciembre 2023
BULLETIN OF SPANISH STUDIES,1475-3820; 1478-3428,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF AEROACOUSTICS,1475-472X; 2048-4003,A2,Agosto 2023 - Diciembre 2023
HOMEOPATHY,1475-4916; 1476-4245,A2,Agosto 2023 - Diciembre 2023
PSYCHOLOGY LEARNING AND TEACHING PLAT,1475-7257; 2057-3022,A2,Agosto 2023 - Diciembre 2023
REVIEW OF ACCOUNTING AND FINANCE,1475-7702; 1758-7700,A2,Agosto 2023 - Diciembre 2023
BIOMEDICAL ENGINEERING ONLINE,1475-925X,A2,Agosto 2023 - Diciembre 2023
TEXTILE CLOTH AND CULTURE,1475-9756; 1751-8350,A2,Agosto 2023 - Diciembre 2023
FRENCH POLITICS,1476-3419; 1476-3427,A2,Agosto 2023 - Diciembre 2023
LATINO STUDIES,1476-3435; 1476-3443,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF COSMETIC AND LASER THERAPY,1476-4172; 1476-4180,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF MATERNAL FETAL Y NEONATAL MEDICINE,1476-4954; 1476-7058,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF CHINESE ECONOMIC AND BUSINESS STUDIES,1476-5284; 1476-5292,A2,Agosto 2023 - Diciembre 2023
NEOPLASIA,1476-5586; 1522-8002,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF REVENUE AND PRICING MANAGEMENT,1476-6930; 1477-657X,A2,Agosto 2023 - Diciembre 2023
CARDIOVASCULAR ULTRASOUND,1476-7120,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF EARLY CHILDHOOD RESEARCH,1476-718X; 1741-2927,A2,Agosto 2023 - Diciembre 2023
HOLOCAUST AND GENOCIDE STUDIES,1476-7937; 8756-6583,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF AUTOMATION AND COMPUTING,1476-8186; 1751-8520,A2,Agosto 2023 - Diciembre 2023
PROGRESS IN INDUSTRIAL ECOLOGY,1476-8917; 1478-8764,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF INTEGRATED CARE,1476-9018; 2042-8685,A2,Agosto 2023 - Diciembre 2023
COMPUTATIONAL BIOLOGY AND CHEMISTRY,1476-9271; 1476-928X,A2,Agosto 2023 - Diciembre 2023
ECOLOGICAL COMPLEXITY,1476-945X; 1476-9840,A2,Agosto 2023 - Diciembre 2023
BLACK THEOLOGY,1476-9948; 1743-1670,A2,Agosto 2023 - Diciembre 2023
LIGHTING RESEARCH Y TECHNOLOGY,1477-0938; 1477-1535,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL REVIEW OF ECONOMICS EDUCATION,1477-3880; 2352-4421,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF PEDIATRIC UROLOGY,1477-5131; 1873-4898,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF INTEGRATED SUPPLY MANAGEMENT,1477-5360; 1741-8097,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF HEALTH ORGANIZATION AND MANAGEMENT,1477-7266; 1758-7247,A2,Agosto 2023 - Diciembre 2023
CLINICAL ETHICS,1477-7509; 1758-101X,A2,Agosto 2023 - Diciembre 2023
PROGRESS IN RUBBER PLASTICS AND RECYCLING TECHNOLOGY,1477-7606; 1478-2413,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF WEB BASED COMMUNITIES,1477-8394; 1741-8216,A2,Agosto 2023 - Diciembre 2023
THEORY AND RESEARCH IN EDUCATION,1477-8785; 1741-3192,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF WATER AND HEALTH,1477-8920; 1996-7829,A2,Agosto 2023 - Diciembre 2023
EXPERT REVIEW OF CARDIOVASCULAR THERAPY,1477-9072; 1744-8344,A2,Agosto 2023 - Diciembre 2023
THROMBOSIS JOURNAL,1477-9560,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF ADULT AND CONTINUING EDUCATION,1477-9714; 1479-7194,A2,Agosto 2023 - Diciembre 2023
HISTORY COMPASS,1478-0542,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF ARCHITECTURAL COMPUTING,1478-0771; 2048-3988,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF INTERNATIONAL CRIMINAL JUSTICE,1478-1387; 1478-1395,A2,Agosto 2023 - Diciembre 2023
POLICY FUTURES IN EDUCATION,1478-2103,A2,Agosto 2023 - Diciembre 2023
CORROSION ENGINEERING SCIENCE AND TECHNOLOGY,1478-422X; 1743-2782,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF MEDICAL ROBOTICS AND COMPUTER ASSISTED SURGERY,1478-5951; 1478-596X,A2,Agosto 2023 - Diciembre 2023
NATURAL PRODUCT RESEARCH,1478-6419; 1478-6427,A2,Agosto 2023 - Diciembre 2023
PHILOSOPHICAL MAGAZINE,1478-6435; 1478-6443,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF SUSTAINABLE ENERGY,1478-6451; 1478-646X,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF PSYCHOSOCIAL STUDIES,1478-6737,A2,Agosto 2023 - Diciembre 2023
COST EFFECTIVENESS AND RESOURCE ALLOCATION,1478-7547,A2,Agosto 2023 - Diciembre 2023
EXPERT REVIEW OF PROTEOMICS,1478-9450; 1744-8387,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF INTELLECTUAL PROPERTY MANAGEMENT,1478-9647; 1478-9655,A2,Agosto 2023 - Diciembre 2023
DIABETES Y VASCULAR DISEASE RESEARCH,1479-1641; 1752-8984,A2,Agosto 2023 - Diciembre 2023
ELECTRONIC JOURNAL OF E LEARNING,1479-4403,A2,Agosto 2023 - Diciembre 2023
RESEARCH IN MATHEMATICS EDUCATION,1479-4802; 1754-0178,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF SCOTTISH PHILOSOPHY,1479-6651; 1755-2001,A2,Agosto 2023 - Diciembre 2023
SURGEON JOURNAL OF THE ROYAL COLLEGES OF SURGEONS OF EDINBURGH AND IRELAND,1479-666X; 2405-5840,A2,Agosto 2023 - Diciembre 2023
JOURNAL FOR CULTURAL RESEARCH,1479-7585; 1740-1666,A2,Agosto 2023 - Diciembre 2023
CLCWEB COMPARATIVE LITERATURE AND CULTURE,1481-4374,A2,Agosto 2023 - Diciembre 2023
CANADIAN JOURNAL OF EMERGENCY MEDICINE,1481-8035; 1481-8043,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF PHARMACY AND PHARMACEUTICAL SCIENCES,1482-1826,A2,Agosto 2023 - Diciembre 2023
CANADIAN JOURNAL OF SCIENCE MATHEMATICS AND TECHNOLOGY EDUCATION,1492-6156; 1942-4051,A2,Agosto 2023 - Diciembre 2023
ACME,1492-9732,A2,Agosto 2023 - Diciembre 2023
MOUSEION JOURNAL OF THE CLASSICAL ASSOCIATION OF CANADA,1496-9343; 1913-5416,A2,Agosto 2023 - Diciembre 2023
CANADIAN JOURNAL OF DIABETES,1499-2671; 2352-3840,A2,Agosto 2023 - Diciembre 2023
HEPATOBILIARY Y PANCREATIC DISEASES INTERNATIONAL,1499-3872; 2352-9377,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR,1499-4046; 1708-8259; 1878-2620,A2,Agosto 2023 - Diciembre 2023
SCANDINAVIAN JOURNAL OF DISABILITY RESEARCH,1501-7419; 1745-3011,A2,Agosto 2023 - Diciembre 2023
EUROPEAN JOURNAL OF BEHAVIOR ANALYSIS,1502-1149; 2377-729X,A2,Agosto 2023 - Diciembre 2023
EKSPLOATACJA I NIEZAWODNOSC MAINTENANCE AND RELIABILITY,1507-2711,A2,Agosto 2023 - Diciembre 2023
ITINERARIOS,1507-7241,A2,Agosto 2023 - Diciembre 2023
ACTA CHIROPTEROLOGICA,1508-1109; 1733-5329,A2,Agosto 2023 - Diciembre 2023
FOLIA NEUROPATHOLOGICA,1509-572X; 1641-4640,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF OIL PALM RESEARCH,1511-2780,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF HOMOTOPY AND RELATED STRUCTURES,1512-2891; 2193-8407,A2,Agosto 2023 - Diciembre 2023
BOSNIAN JOURNAL OF BASIC MEDICAL SCIENCES,1512-8601; 1840-4812,A2,Agosto 2023 - Diciembre 2023
SCIENCEASIA,1513-1874,A2,Agosto 2023 - Diciembre 2023
REFLECTIONS,1513-5934; 2651-1479,A2,Agosto 2023 - Diciembre 2023
TROPICAL NATURAL HISTORY,1513-9700,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF APPLIED ECONOMICS,1514-0326; 1667-6726,A2,Agosto 2023 - Diciembre 2023
AVANCES DEL CESOR,1514-3899; 2422-6580,A2,Agosto 2023 - Diciembre 2023
INFORMACION CULTURA Y SOCIEDAD,1514-8327; 1851-1740,A2,Agosto 2023 - Diciembre 2023
BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,1516-8913; 1678-4324,A2,Agosto 2023 - Diciembre 2023
ACTA SCIENTIAE,1517-4492; 2178-7727,A2,Agosto 2023 - Diciembre 2023
SOCIOLOGIAS,1517-4522,A2,Agosto 2023 - Diciembre 2023
PESQUISA AGROPECUARIA TROPICAL,1517-6398; 1983-4063,A2,Agosto 2023 - Diciembre 2023
PESQUISA ODONTOLOGICA BRASILEIRA BRAZILIAN ORAL RESEARCH,1517-7491,A2,Agosto 2023 - Diciembre 2023
ECONOMIA,1517-7580; 2358-2820,A2,Agosto 2023 - Diciembre 2023
CROP BREEDING AND APPLIED BIOTECHNOLOGY,1518-7853; 1984-7033,A2,Agosto 2023 - Diciembre 2023
HISTORIA UNISINOS,1519-3861; 2236-1782,A2,Agosto 2023 - Diciembre 2023
NEOTROPICAL ENTOMOLOGY,1519-566X; 1678-8052,A2,Agosto 2023 - Diciembre 2023
CIVITAS,1519-6089; 1984-7289,A2,Agosto 2023 - Diciembre 2023
BRAZILIAN JOURNAL OF BIOLOGY,1519-6984; 1678-4375,A2,Agosto 2023 - Diciembre 2023
NEW DIRECTIONS FOR CHILD AND ADOLESCENT DEVELOPMENT,1520-3247; 1534-8687,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF ALTERNATIVE INVESTMENTS,1520-3255; 2168-8435,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF COLD WAR STUDIES,1520-3972; 1531-3298,A2,Agosto 2023 - Diciembre 2023
ENVIRONMENTAL TOXICOLOGY,1520-4081; 1522-7278,A2,Agosto 2023 - Diciembre 2023
BIOTECHNOLOGY PROGRESS,1520-6033; 8756-7938,A2,Agosto 2023 - Diciembre 2023
IT PROFESSIONAL,1520-9202; 1941-045X,A2,Agosto 2023 - Diciembre 2023
MECHANICS OF ADVANCED MATERIALS AND STRUCTURES,1521-0596; 1537-6494; 1537-6532,A2,Agosto 2023 - Diciembre 2023
TWENTIETH CENTURY CHINA,1521-5385; 1940-5065,A2,Agosto 2023 - Diciembre 2023
BEST PRACTICE Y RESEARCH CLINICAL GASTROENTEROLOGY,1521-6918; 1532-1916,A2,Agosto 2023 - Diciembre 2023
BEST PRACTICE Y RESEARCH CLINICAL HAEMATOLOGY,1521-6926; 1532-1924,A2,Agosto 2023 - Diciembre 2023
COMPUTING IN SCIENCE Y ENGINEERING,1521-9615; 1558-366X,A2,Agosto 2023 - Diciembre 2023
NORTH AMERICAN JOURNAL OF AQUACULTURE,1522-2055; 1548-8454,A2,Agosto 2023 - Diciembre 2023
OPERATIVE TECHNIQUES IN THORACIC AND CARDIOVASCULAR SURGERY,1522-2942; 1532-8627,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,1522-6514; 1549-7879,A2,Agosto 2023 - Diciembre 2023
INFANT AND CHILD DEVELOPMENT,1522-7219; 1522-7227,A2,Agosto 2023 - Diciembre 2023
LUMINESCENCE,1522-7235; 1522-7243,A2,Agosto 2023 - Diciembre 2023
MUSIC IN ART,1522-7464; 2169-9488,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF INFORMATION TECHNOLOGY CASE AND APPLICATION RESEARCH,1522-8053; 2333-6897,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF TECHNOLOGY IN HUMAN SERVICES,1522-8835; 1522-8991,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF AFRICAN BUSINESS,1522-8916; 1522-9076,A2,Agosto 2023 - Diciembre 2023
PUBLIC SERVICES QUARTERLY,1522-8959; 1522-9114,A2,Agosto 2023 - Diciembre 2023
AGBIOFORUM,1522-936X,A2,Agosto 2023 - Diciembre 2023
ARCTIC ANTARCTIC AND ALPINE RESEARCH,1523-0430; 1938-4246,A2,Agosto 2023 - Diciembre 2023
CURRENT CARDIOLOGY REPORTS,1523-3782; 1534-3170,A2,Agosto 2023 - Diciembre 2023
CURRENT INFECTIOUS DISEASE REPORTS,1523-3847; 1534-3146,A2,Agosto 2023 - Diciembre 2023
CURRENT ANESTHESIOLOGY REPORTS,1523-3855; 2167-6275,A2,Agosto 2023 - Diciembre 2023
ADVANCES IN DEVELOPING HUMAN RESOURCES,1523-4223; 1552-3055,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF PUBLIC AFFAIRS EDUCATION,1523-6803; 2328-9643,A2,Agosto 2023 - Diciembre 2023
APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY,1524-1904; 1526-4025,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF POPULAR MUSIC STUDIES,1524-2226; 1533-1598,A2,Agosto 2023 - Diciembre 2023
SOCIAL MARKETING QUARTERLY,1524-5004; 1539-4093,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF CLINICAL HYPERTENSION,1524-6175; 1751-7176,A2,Agosto 2023 - Diciembre 2023
INTERDISCIPLINARY LITERARY STUDIES,1524-8429; 2161-427X,A2,Agosto 2023 - Diciembre 2023
HUMAN RIGHTS REVIEW,1524-8879; 1874-6306,A2,Agosto 2023 - Diciembre 2023
EPILEPSY Y BEHAVIOR,1525-5050; 1525-5069,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF HOSPITALITY Y TOURISM ADMINISTRATION,1525-6480; 1525-6499,A2,Agosto 2023 - Diciembre 2023
COMMUNICATION DISORDERS QUARTERLY,1525-7401; 1538-4837,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF AYN RAND STUDIES THE,1526-1018,A2,Agosto 2023 - Diciembre 2023
CMES COMPUTER MODELING IN ENGINEERING Y SCIENCES,1526-1492; 1526-1506,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF GRAPH ALGORITHMS AND APPLICATIONS,1526-1719,A2,Agosto 2023 - Diciembre 2023
GREY ROOM,1526-3819; 1536-0105,A2,Agosto 2023 - Diciembre 2023
SEMINARS IN REPRODUCTIVE MEDICINE,1526-4564; 1526-8004,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF RISK FINANCE,1526-5943; 2331-2947,A2,Agosto 2023 - Diciembre 2023
CLINICAL BREAST CANCER,1526-8209; 1938-0666,A2,Agosto 2023 - Diciembre 2023
GENESIS,1526-954X; 1526-968X,A2,Agosto 2023 - Diciembre 2023
NEOREVIEWS,1526-9906,A2,Agosto 2023 - Diciembre 2023
HIGH ALTITUDE MEDICINE Y BIOLOGY,1527-0297; 1557-8682,A2,Agosto 2023 - Diciembre 2023
POLICY POLITICS AND NURSING PRACTICE,1527-1544; 1552-7468,A2,Agosto 2023 - Diciembre 2023
ENVIRONMENTAL FORENSICS,1527-5922; 1527-5930,A2,Agosto 2023 - Diciembre 2023
ADVANCES IN SKIN Y WOUND CARE,1527-7941; 1538-8654,A2,Agosto 2023 - Diciembre 2023
ADVANCES IN SOCIAL WORK,1527-8565; 2331-4125,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF QUALITY ASSURANCE IN HOSPITALITY Y TOURISM,1528-008X; 1528-0098,A2,Agosto 2023 - Diciembre 2023
CANCER JOURNAL,1528-9117; 1540-336X,A2,Agosto 2023 - Diciembre 2023
PHILOSOPHIA CHRISTI,1529-1634,A2,Agosto 2023 - Diciembre 2023
COMMUNICATIONS OF THE ASSOCIATION FOR INFORMATION SYSTEMS,1529-3181,A2,Agosto 2023 - Diciembre 2023
PARENTING SCIENCE AND PRACTICE,1529-5192; 1532-7922,A2,Agosto 2023 - Diciembre 2023
ANALYSES OF SOCIAL ISSUES AND PUBLIC POLICY,1529-7489; 1530-2415,A2,Agosto 2023 - Diciembre 2023
PETROPHYSICS,1529-9074,A2,Agosto 2023 - Diciembre 2023
IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY,1530-4388; 1558-2574,A2,Agosto 2023 - Diciembre 2023
SURGICAL LAPAROSCOPY ENDOSCOPY Y PERCUTANEOUS TECHNIQUES,1530-4515; 1534-4908,A2,Agosto 2023 - Diciembre 2023
INTERNATIONAL JOURNAL OF TESTING,1530-5058; 1532-7574,A2,Agosto 2023 - Diciembre 2023
REVIEWS IN CARDIOVASCULAR MEDICINE,1530-6550; 2153-8174,A2,Agosto 2023 - Diciembre 2023
PAIN PRACTICE,1530-7085; 1533-2500,A2,Agosto 2023 - Diciembre 2023
CARDIOVASCULAR TOXICOLOGY,1530-7905; 1559-0259,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF PLASTIC FILM Y SHEETING,1530-8014; 8756-0879,A2,Agosto 2023 - Diciembre 2023
CLINICS IN COLON AND RECTAL SURGERY,1530-9681; 1531-0043,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,1530-9827; 1944-7078,A2,Agosto 2023 - Diciembre 2023
AAPS PHARMSCITECH,1530-9932,A2,Agosto 2023 - Diciembre 2023
KRITIKA EXPLORATIONS IN RUSSIAN AND EURASIAN HISTORY,1531-023X; 1538-5000,A2,Agosto 2023 - Diciembre 2023
IRRIGATION AND DRAINAGE,1531-0353; 1531-0361,A2,Agosto 2023 - Diciembre 2023
FAMILY COURT REVIEW,1531-2445; 1744-1617,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF ETHNIC Y CULTURAL DIVERSITY IN SOCIAL WORK,1531-3204; 1531-3212,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF TEACHING IN TRAVEL Y TOURISM,1531-3220; 1531-3239,A2,Agosto 2023 - Diciembre 2023
DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS SERIES B,1531-3492; 1553-524X,A2,Agosto 2023 - Diciembre 2023
PRACTICAL ASSESSMENT RESEARCH AND EVALUATION,1531-7714,A2,Agosto 2023 - Diciembre 2023
HOMOLOGY HOMOTOPY AND APPLICATIONS,1532-0073; 1532-0081,A2,Agosto 2023 - Diciembre 2023
SOIL Y SEDIMENT CONTAMINATION,1532-0383; 1549-7887,A2,Agosto 2023 - Diciembre 2023
COMPARATIVE MEDICINE,1532-0820,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF IMMUNOASSAY AND IMMUNOCHEMISTRY,1532-1819; 1532-4230,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF HOSPITAL LIBRARIANSHIP,1532-3269,A2,Agosto 2023 - Diciembre 2023
ARID LAND RESEARCH AND MANAGEMENT,1532-4982; 1532-4990,A2,Agosto 2023 - Diciembre 2023
CHILDREN Y SCHOOLS,1532-8759; 1545-682X,A2,Agosto 2023 - Diciembre 2023
MIT SLOAN MANAGEMENT REVIEW,1532-8937; 1532-9194,A2,Agosto 2023 - Diciembre 2023
APPLIED ENVIRONMENTAL EDUCATION AND COMMUNICATION,1533-015X; 1533-0389,A2,Agosto 2023 - Diciembre 2023
TECHNOLOGY IN CANCER RESEARCH Y TREATMENT,1533-0338; 1533-0346,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF ETHNICITY IN SUBSTANCE ABUSE,1533-2640; 1533-2659,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF RELATIONSHIP MARKETING,1533-2667; 1533-2675,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF COUPLE Y RELATIONSHIP THERAPY INNOVATIONS IN CLINICAL AND EDUCATIONAL INTERVENTIONS,1533-2683; 1533-2691,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF HUMAN RESOURCES IN HOSPITALITY AND TOURISM,1533-2845; 1533-2853,A2,Agosto 2023 - Diciembre 2023
SERVICES MARKETING QUARTERLY,1533-2969; 1533-2977,A2,Agosto 2023 - Diciembre 2023
SOCIAL WORK IN MENTAL HEALTH,1533-2985; 1533-2993,A2,Agosto 2023 - Diciembre 2023
AMERICAN JOURNAL OF ALZHEIMERS DISEASE AND OTHER DEMENTIAS,1533-3175; 1938-2731,A2,Agosto 2023 - Diciembre 2023
APPLIED IMMUNOHISTOCHEMISTRY Y MOLECULAR MORPHOLOGY,1533-4058; 1541-2016,A2,Agosto 2023 - Diciembre 2023
QUANTUM INFORMATION Y COMPUTATION,1533-7146,A2,Agosto 2023 - Diciembre 2023
ASSESSMENT FOR EFFECTIVE INTERVENTION,1534-5084; 1938-7458,A2,Agosto 2023 - Diciembre 2023
CLINICAL REVIEWS IN BONE AND MINERAL METABOLISM,1534-8644; 1559-0119,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF PUBLIC PROCUREMENT,1535-0118; 2150-6930,A2,Agosto 2023 - Diciembre 2023
RIVER RESEARCH AND APPLICATIONS,1535-1459; 1535-1467,A2,Agosto 2023 - Diciembre 2023
MOLECULAR IMAGING,1535-3508; 1536-0121,A2,Agosto 2023 - Diciembre 2023
EXPERIMENTAL BIOLOGY AND MEDICINE,1535-3699; 1535-3702,A2,Agosto 2023 - Diciembre 2023
ADVANCES IN NEONATAL CARE,1536-0903; 1536-0911,A2,Agosto 2023 - Diciembre 2023
FUSION SCIENCE AND TECHNOLOGY,1536-1055; 1943-7641,A2,Agosto 2023 - Diciembre 2023
IEEE TRANSACTIONS ON NANOTECHNOLOGY,1536-125X; 1941-0085,A2,Agosto 2023 - Diciembre 2023
MOLECULAR IMAGING AND BIOLOGY,1536-1632; 1860-2002,A2,Agosto 2023 - Diciembre 2023
OMICS A JOURNAL OF INTEGRATIVE BIOLOGY,1536-2310; 1557-8100,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF INSECT SCIENCE,1536-2442,A2,Agosto 2023 - Diciembre 2023
BLACK CAMERA,1536-3155; 1947-4237,A2,Agosto 2023 - Diciembre 2023
FULLERENES NANOTUBES AND CARBON NANOSTRUCTURES,1536-383X; 1536-4046,A2,Agosto 2023 - Diciembre 2023
NURSING EDUCATION PERSPECTIVES,1536-5026; 1943-4685,A2,Agosto 2023 - Diciembre 2023
MANAGEMENT RESEARCH THE JOURNAL OF THE IBEROAMERICAN ACADEMY OF MANAGEMENT,1536-5433; 1558-0946,A2,Agosto 2023 - Diciembre 2023
CONFLICT RESOLUTION QUARTERLY,1536-5581; 1541-1508,A2,Agosto 2023 - Diciembre 2023
MEASUREMENT INTERDISCIPLINARY RESEARCH AND PERSPECTIVES,1536-6359; 1536-6367,A2,Agosto 2023 - Diciembre 2023
JOURNAL OF ACCESS SERVICES,1536-7967; 1536-7975,A2,Agosto 2023 - Diciembre 2023
URSUS,1537-6176; 1938-5439,A2,Agosto 2023 - Diciembre 2023
FRENCH POLITICS CULTURE AMP SOCIETY,1537-6370; 1558-5271,A2,Agosto 2023 - Diciembre 2023
