journal,issn,category_publindex,year_publindex
INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE RESEARCH & APPLICATIONS,0973-6794,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE THEORY AND PRACTICE,0973-5267,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE, (INT. J. COMPUT. INTELL.)",1304-2386,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCERESEARCH.,0973-1873,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF COMPUTATIONAL MATERIALS SCIENCE AND SURFACE ENGINEERING, (INT. J. COMPUT. MATER. SCI. SURFACE ENG.)",1753-3465,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTATIONAL MATHEMATICAL IDEAS,0974-8652,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTATIONAL MATHEMATICS AND NUMERICAL SIMULATION,0973-581X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING,1742-7185,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER & INFORMATION SCIENCES,0091-7036,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER AND INFORMATION SCIENCE AND ENGINEERING,1307-4164,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS IN TECHNOLOGY, (INT. J. COMPUT. APPL. TECHNOL.)",0952-8091,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICAL SCIENCES AND APPLICATIONS,0973-6786,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS,1029-0265,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER PROCESSING OF ORIENTAL LANGUAGES,1793-8406,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER RESEARCH,1535-6698,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER SCIENCE,1306-4428,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER SCIENCE & APPLICATIONS [ELECTRONIC ONLY],0972-9038,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND ENGINEERING,1307-3699,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND KNOWLEDGE ENGINEERING,0973-6735,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND SYSTEM ANALYSIS,0973-7448,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTER SYSTEMS SCIENCE AND ENGINEERING,1307-430X,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF COMPUTER, INFORMATION, AND SYSTEMS SCIENCE, AND ENGINEERING",1307-2331,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF COMPUTERS & APPLICATIONS, (INT. J. COMPUT. APPL.)",1206-212X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTING AND APPLICATIONS,0973-5704,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTING AND MATHEMATICAL APPLICATIONS,0974-4312,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTING SCIENCE AND MATHEMATICS,1752-5063,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF COMPUTING SCIENCE ANDMATHEMATICS,1752-5055,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW,1474-2659,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CONSTRUCTION EDUCATION AND RESEARCH,1550-3984,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CONTEMPORARY MATHEMATICALSCIENCES,1312-7586,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CONTEMPORARY SOCIOLOGY,0019-6398,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF CONTINUING ENGINEERING EDUCATION AND LIFE-LONG LEARNING, (INT. J. CONTIN. ENG. EDUC. LIFE-LONG LEARN.)",1560-4624,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CONTROL,1366-5820,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CORPORATE GOVERNANCE,1754-3037,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CORPUS LINGUISTICS,1384-6655,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CRASHWORTHINESS,1754-2111,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF CRITICAL INFRASTRUCTURE, (INT. J. CRIT. INFRASTRUCT.)",1475-3219,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CRITICAL PSYCHOLOGY,1471-4167,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CULTURAL POLICY,1028-6632,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CULTURAL POLICY,1477-2833,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CULTURAL STUDIES,1367-8779,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF CULTURAL STUDIES,1460-356X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DATA MINING  MODELLING AND MANAGEMENT (IJDMMM),1759-1171,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF DATA MINING, MODELLING AND MANAGEMENT",1759-1163,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING, (INT. J. DATA WAREHOUS. MIN.)",1548-3924,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF DESIGN ENGINEERING, (INT. J. DES. ENG.)",1751-5874,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DEVELOPMENT ISSUES,1446-8956,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DIFFERENCE EQUATIONS,0973-6069,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DIFFERENTIAL EQUATIONS,1687-9643,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DIFFERENTIAL EQUATIONS,1687-9651,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DIFFERENTIAL EQUATIONS AND APPLICATIONS,1311-2872,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DIGITAL CULTURE AND ELECTRONIC TOURISM,1753-5212,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DIGITAL EARTH,1753-8955,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DIGITAL LITERACY AND DIGITAL COMPETENCE,1947-3494,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DISTRIBUTED SYSTEMS AND TECHNOLOGIES,1947-3532,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DOCTORAL STUDIES,1556-8881,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DRAVIDIAN LINGUISTICS,0378-2484,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DYNAMICAL SYSTEMS AND DIFFERENTIAL EQUATIONS (IJDSDE),1752-3591,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF DYNAMICAL SYSTEMS ANDDIFFERENTIAL EQUATIONS,1752-3583,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF EARTH SCIENCES AND ENGINEERING,0974-5904,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF E-BUSINESS RESEARCH, (INT. J. E-BUS. RES.)",1548-1131,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECOHYDROLOGY & HYDROBIOLOGY,1642-3593,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECOLOGICAL ECONOMICS & STATISTICS,0973-1385,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECOLOGICAL ECONOMICS & STATISTICS,0973-7537,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECOLOGY,1687-9708,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECOLOGY AND ENVIRONMENTAL SCIENCES,0377-015X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMIC ISSUES,0974-603X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMIC PERSPECTIVES,1307-1637,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMIC POLICY IN EMERGING ECONOMIES,1752-0452,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMIC RESEARCH,0972-9380,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMIC SCIENCES AND APPLIED RESEARCH,1791-5120,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMICS,0973-6719,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMICS AND ACCOUNTING,2041-868X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMICS AND BUSINESS RESEARCH,1756-9850,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMICS AND FINANCE,1916-971X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ECONOMICS AND FINANCIAL ISSUES,2146-4138,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF EDUCATION ECONOMICS AND DEVELOPMENT,1759-5673,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ELECTRIC AND HYBRID VEHICLES,1751-4088,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ELECTRICAL SYSTEMS SCIENCE AND ENGINEERING, (INT. J. ELECT. SYST. SCI. ENG.)",1307-8917,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ELECTRICAL, COMPUTER, AND SYSTEMS ENGINEERING, (INT. J. ELECT., COMPUTER, SYST. ENG.)",1307-5179,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ELECTRONIC BUSINESS, (INT. J. ELECTRON. BUS.)",1470-6067,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ELECTRONIC CUSTOMER RELATIONSHIP MANAGEMENT, (INT. J. ELECTRON. CUST. RELATSH. MANAGE.)",1750-0664,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ELECTRONIC FINANCE,1746-0069,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ELECTRONIC GOVERNANCE, (INT. J. ELECTRON. GOVERNANCE)",1742-7509,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ELECTRONIC GOVERNMENT RESEARCH,1548-3886,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ELECTRONIC GOVERNMENT RESEARCH,1548-3894,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ELECTRONIC MARKETING AND RETAILING,1741-1025,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ELECTRONIC SECURITY AND DIGITAL FORENSICS, (INT. J. ELECTRON. SECUR. DIGIT. FORENSICS)",1751-911X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ELECTRONICS,1362-3060,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ELECTRONICS, CIRCUITS AND SYSTEMS",1307-4156,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF EMBEDDED SYSTEMS,1741-1068,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF EMERGENCY MANAGEMENT,1471-4825,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF EMERGING ELECTRIC POWER SYSTEMS, (INT. J. EMERG. ELECTR. POWER SYST.)",1553-779X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES AND SOCIETY,1835-8780,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENDOCRINOLOGY AND METABOLISM,1726-913X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENERGY  ENVIRONMENT AND ECONOMICS,1054-853X,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ENERGY TECHNOLOGY AND POLICY, (INT. J. ENERGY TECHNOL. POLICY)",1472-8923,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENGINEERING,1735-9244,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENGINEERING MANAGEMENT AND ECONOMICS,1756-5154,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENGINEERING SYSTEMS MODELLING AND SIMULATION,1755-9758,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ENGINEERING TRANSACTIONS B: APPLICATIONS, (INT. J. ENG. TRANS. B.: APPL.)",1728-144X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENGINEERING. TRANSACTIONS A: BASICS,1025-2495,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENGLISH STUDIES,1578-7044,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ENTERPRISE INFORMATION SYSTEMS, (INT. J. ENTERP. INF. SYST.)",1548-1115,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENTERPRISE NETWORK MANAGEMENT,1748-1252,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP & SMALL BUSINESS,1476-1297,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP AND INNOVATION,1465-7503,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP AND INNOVATION MANAGEMENT, (INT. J. ENTREP. INNOV. MANAGE.)",1368-275X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENVIRONMENT AND HEALTH,1743-4955,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENVIRONMENT AND SUSTAINABLE DEVELOPMENT,1474-6778,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENVIRONMENT AND WASTE MANAGEMENT,1478-9876,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF ENVIRONMENT, WORKPLACE AND EMPLOYMENT, (INT. J. ENVIRON. WORKPLACE EMPLOY.)",1741-8437,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENVIRONMENTAL STUDIES,0020-7233,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENVIRONMENTAL STUDIES,1029-0400,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ENVIRONMENTAL TECHNOLOGY AND MANAGEMENT,1466-2132,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF ESTUARINE AND COASTAL LAW,0268-0106,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF EVOLUTION EQUATIONS,1549-2907,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF EVOLUTIONARY BIOLOGY,2090-8032,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FASHION DESIGN  TECHNOLOGY AND EDUCATION,1754-3274,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FINANCE,1041-2743,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FINANCIAL MARKETS AND DERIVATIVES,1756-7130,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FINANCIAL SERVICES MANAGEMENT,1460-6712,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FISHERIES AND AQUACULTURE,2006-9839,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FLEXIBLE MANUFACTURING SYSTEMS,0920-6299,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FLEXIBLE MANUFACTURING SYSTEMS,1572-9370,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FLUID DYNAMICS [ELECTRONIC ONLY],1327-1660,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FOOD PROPERTIES,1532-2386,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF FOOD SAFETY, NUTRITION AND PUBLIC HEALTH",1479-3911,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FORECASTING,0169­2070,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF FORESIGHT AND INNOVATION POLICY, (INT. J. FORESIGHT INN. POLICY)",1740-2816,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FRACTURE,1573-2673,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FRACTURE MECHANICS,0020-7268,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FRUIT SCIENCE,1553-8621,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FUNCTIONAL ANALYSIS  OPERATOR THEORY AND APPLICATIONS,0975-2919,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF FUNCTIONAL INFORMATICS AND PERSONALISED MEDICINE,1756-2104,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GALLIFORMES CONSERVATION,2046-2190,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,1563-5104,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GENERAL TOPOLOGY,0973-6751,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOENGINEERING CASE HISTORIES,1790-2045,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,1741-7546,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS,0269-3798,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOINFORMATICS,1686-6576,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOMAGNETISM AND AERONOMY,1524-4423,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOMECHANICS,1532-3641,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOPHYSICS,1687-885X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GEOTECHNICAL ENGINEERING,1938-6362,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GLOBAL ENERGY ISSUES,0954-7118,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GLOBAL ENVIRONMENTAL ISSUES,1466-6650,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF GLOBALISATION AND SMALL BUSINESS, (INT. J. GLOB. SMALL BUS.)",1479-3059,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GREEN ECONOMICS,1744-9928,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GREEN ENERGY,1543-5083,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GREEN NANOTECHNOLOGY,1943-0906,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GREEN NANOTECHNOLOGY: BIOMEDICINE,1943-0868,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GREEN NANOTECHNOLOGY: MATERIALS SCIENCE & ENGINEERING,1943-0833,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF GREEN NANOTECHNOLOGY: PHYSICS & CHEMISTRY,1943-0884,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF HEALTHCARE INFORMATION SYSTEMS AND INFORMATICS, (INT. J. HEALTHC. INF. SYST. INF.)",1555-3396,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF HEALTHCARE TECHNOLOGY AND MANAGEMENT, (INT. J. HEALTHC. TECHNOL. MANAG.)",1368-2156,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF HEAT EXCHANGERS, (INT. J. HEAT. EXCH.)",1524-5608,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING AND NETWORKING, (INT. J. HIGH PERFORM. COMPUT. NETW.)",1740-0562,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF HISTORICAL ARCHAEOLOGY,1092-7697,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF HISTORICAL ARCHAEOLOGY,1573-7748,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF HUMAN AND SOCIAL SCIENCES, (INT. J. HUMAN AND SOC. SCI.)",1307-8046,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF HUMAN FACTORS MODELLING AND SIMULATION,1742-5549,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF HUMAN RESOURCES DEVELOPMENT AND MANAGEMENT, (INT. J. HUMAN RESOUR. MANAGE.)",1465-6612,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF HUMAN RIGHTS,1364-2987,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF HYBRID COMPUTATIONAL INTELLIGENCE,0975-3680,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF HYBRID INTELLIGENT SYSTEMS,1448-5869,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF IBERIAN STUDIES,1364-971X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF IMAGE AND DATA FUSION,1947-9824,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF IMAGE AND GRAPHICS, (INT. J. IMAGE GRAPH.)",0219-4678,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INDIAN CULTURE AND BUSINESS MANAGEMENT, (INT. J. INDIAN CULT. BUS. MANAGE.)",1753-0806,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INDUSTRIAL AND SYSTEMS ENGINEERING,1748-5037,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING-THEORY APPLICATIONS AND PRACTICE,1072-4761,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INDUSTRIAL ENTOMOLOGY,1598-3579,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION & SYSTEMS SCIENCES,1708-296X,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INFORMATION ACQUISITION, (INT. J. INF. ACQUIS.)",0219-8789,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION AND CODING THEORY (IJICOT),1753-7703,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION AND CODING THEORY (IJICOT),1753-7711,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INFORMATION AND COMMUNICATION TECHNOLOGY, (INT. J. INF. COMMUN. TECHNOL.)",1466-6642,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION AND COMPUTER SECURITY,1744-1765,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION AND DECISION SCIENCES,1756-7017,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION AND MANAGEMENT SCIENCES,1017-1819,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION AND OPERATIONS MANAGEMENT EDUCATION,1744-2303,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INFORMATION QUALITY, (INT. J. INF. QUAL.)",1751-0457,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION SCIENCE AND COMPUTER MATHEMATICS,1829-4969,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION SCIENCE AND TECHNOLOGY,1726-8125,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INFORMATION SYSTEMS AND CHANGE MANAGEMENT, (INT. J. INF. SYST. CHANGE MANAGE.)",1479-3121,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGIES AND SYSTEMS APPROACH,1935-570X,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY AND MANAGEMENT, (INT. J. INF. TECHNOL. MANAGE.)",1461-4111,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY AND WEB ENGINEERING, (INT. J. INF. TECHNOL. WEB ENG.)",1554-1045,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY, (INT. J. INFORM. TECHNOL.)",1305-2403,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INNOVATION AND LEARNING, (INT. J. INNOV. LEARN.)",1471-8197,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INNOVATION AND REGIONAL DEVELOPMENT,1753-0660,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INNOVATION AND SUSTAINABLE DEVELOPMENT,1740-8822,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INNOVATION AND TECHNOLOGY MANAGEMENT,0219-8770,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INNOVATION MANAGEMENT,1363-9196,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING AND APPLICATIONS, (INT. J.INNOV. COMPUT. APPL.)",1751-648X,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INSECT MORPHOLOGY AND EMBRYOLOGY,0020-7322,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INSECT SCIENCE,1179-5433,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INTANGIBLE HERITAGE,1975-3586,C,Enero 2011 - Diciembre 2011
"INTERNATIONAL JOURNAL OF INTEGRATED SUPPLY MANAGEMENT, (INT. J. INTEGR. SUPPLY MANAGE.)",1477-5360,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INTEGRATIVE BIOLOGY,0974-2816,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INTELLECTUAL PROPERTY MANAGEMENT,1478-9647,C,Enero 2011 - Diciembre 2011
INTERNATIONAL JOURNAL OF INTELLIGENCE & COUNTER INTELLIGENCE,1521-0561,C,Enero 2011 - Diciembre 2011
